,SMILES,pIC50,num_atoms,logP
12596,CCOc1ccc2cc(O)c(O)cc2c1,0.0,15,2.6497
12597,CCOC(=O)C(=Cc1ccc2c(c1)OCO2)NC=O,0.09,19,1.0653
12598,CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)NC=O,0.04,20,1.3538
12599,CCOC(=O)C(=Cc1ccc(OC)cc1)NC=O,0.05,18,1.3452
12600,CCOC(=O)C(=Cc1ccc([N+](=O)[O-])cc1)NC=O,0.06,19,1.2448
12601,CCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)NC=O,0.06,19,1.2448
12602,CCOC(=O)C(=Cc1ccc(Cl)cc1)NC=O,0.01,17,1.99
12603,CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1,0.01,17,2.0653
12604,CCOC(=O)C(=Cc1cccc(Cl)c1)NC=O,0.01,17,1.99
12605,CCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CC)C1OC(=O)CC,0.05,32,1.3291
12606,CCCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CCC)C1OC(=O)CCC,0.0,35,2.4994
12607,COc1ncnc2c1ncn2C1OC(COC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C,0.01,35,2.0671
12608,CCCCC(=O)OC1C(CO)OC(n2cnc3c(OC)ncnc32)C1OC(=O)CCCC,0.01,32,1.9286
12609,COc1ncnc2c1ncn2C1OC(CO)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C,0.02,32,1.6404
12610,COc1ncnc2c1ncn2C1OC(CO)C(OC(=O)Cc2ccccc2)C1OC(=O)Cc1ccccc1,0.01,38,2.0336
12611,CCCCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CCCC)C1O,0.01,32,1.9286
12612,COc1ncnc2c1ncn2C1OC(COC(=O)C(C)(C)C)C(O)C1OC(=O)C(C)(C)C,0.02,32,1.6404
12613,COc1ncnc2c1ncn2C1OC(COC(=O)c2ccccc2)C(O)C1OC(=O)c1ccccc1,0.01,36,2.1758
12614,COc1ccc(C(=O)OCC2OC(n3cnc4c(OC)ncnc43)C2OC(=O)c2ccc(OC)cc2)cc1,0.0,38,2.8321
12615,OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,0.0,27,4.0203
12616,OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccccn2)cc1,0.0,27,4.0203
12617,OC(Cn1ccnc1)(c1ccc(-c2cccnc2)cc1)c1ccc(F)cc1F,0.0,28,4.1594
12618,OC(Cn1ccnc1)(c1ccc(F)cc1)c1cccc(-c2ccncc2)c1,0.0,27,4.0203
12619,COc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,0.0,28,3.8898
12620,OC(Cn1ccnc1)(c1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1,0.0,27,4.5346
12621,CC(=O)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,0.0,29,4.0838
12622,CN(C)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,0.0,29,3.9472
12623,OCc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,0.0,28,3.3735
12624,OC(Cn1ccnc1)(c1ccc(-c2ccccn2)cc1)c1ccc(F)cc1F,0.0,28,4.1594
12625,C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(COC(F)(F)C(=O)NCCN1CCOCC1)CC1CCCCC1,0.05,52,1.3382
12626,C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,0.12,52,0.9332
12627,C=CCC(NC(=O)C(Cc1ccc(OC)cc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,0.11,54,0.9418
12628,C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCN(C)CC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,0.14,53,0.8484
12629,CC(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)(C)C,,22,-0.9534
12630,CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C,,23,-0.5649
12631,CC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(C)(C)C,,25,-0.0786
12632,CC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(C)(C)C,0.22,29,0.6579
12633,CC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(C)(C)C,0.07,32,1.1392
12634,CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,,26,-1.1101
12635,CCNC(=S)NS(=O)(=O)c1cnccc1NC1CCCCCCC1,0.0,24,2.7791
12636,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,0.21,17,0.6879
12637,CCNC(=O)c1ccccc1OCC,0.01,14,1.835
12638,CCOc1ccccc1C(=O)N(C(C)C)C(C)C,0.0,18,3.3443
12639,COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)C2C)cc1,0.0,30,4.5846
12640,COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)C2OC(C)=O)cc1,0.0,33,3.8802
12641,CC(C(=O)O)c1ccc(-c2nccs2)c(Br)c1,0.0,17,3.7607
12642,CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,0.0,19,4.1216
12643,C=CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,0.0,19,3.7267
12644,CC(C(=O)O)c1ccc(-c2nc(CO)cs2)cc1,0.0,18,2.4905
12645,COCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,0.0,19,3.1446
12646,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2)s1,0.0,18,3.5606
12647,CCc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,0.0,19,3.86902
12648,CC(C(=O)O)c1ccc(-c2nc3c(s2)CCCC3)cc1,0.0,20,3.877
12649,Cc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,0.0,18,3.44572
12650,CCc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,0.0,19,3.6997
12651,CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,0.0,20,4.2607
12652,CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,0.0,21,4.4799
12653,Cc1cnc(-c2ccc(C(C)C(=O)O)cc2F)s1,0.0,18,3.44572
12654,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2F)s1,0.0,19,3.6997
12655,Cc1nc(-c2ccc(C(C)C(=O)O)cc2F)sc1C,0.0,19,3.75414
12656,CCc1nc(-c2ccc(C(C)C(=O)O)cc2F)sc1C,0.0,20,4.00812
12657,Cc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,0.0,18,3.96002
12658,CCc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,0.0,19,4.214
12659,CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,0.0,20,4.775
12660,CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,0.0,21,4.9942
12661,Cc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,0.0,18,3.96002
12662,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,0.0,19,4.214
12663,Cc1nc(-c2ccc(C(C)C(=O)O)cc2Cl)sc1C,0.0,19,4.26844
12664,CCc1nc(-c2ccc(C(C)C(=O)O)cc2Cl)sc1C,0.0,20,4.52242
12665,CCCCOCc1cc(=O)c(O)co1,0.02,14,1.6621
12666,CCCOCc1cc(=O)c(O)co1,0.05,13,1.272
12667,O=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1Cl,,17,-0.1921
12668,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,0.02,37,1.6741
12669,CN(C)C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1,0.83,20,0.0826
12670,O=c1nc(N=CN2CCOCC2)ccn1C1CC(O)C(CO)O1,,23,-1.124
12671,O=c1nc(N=CN2CCCC2)ccn1C1CC(O)C(CO)O1,,22,-0.3604
12672,CCN(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)CC,,22,-0.1144
12673,CC(C)N(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)C(C)C,0.22,24,0.6626
12674,C#CCOc1cc(OC(=O)N2CCC(F)(F)CC2)c(Cl)cc1Cl,0.0,23,4.2353
12675,O=C(Nc1ccccc1)NC1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21,0.0,25,4.125
12676,CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1,0.0,17,2.6385
12677,COC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,0.0,16,2.5133
12678,CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,0.0,18,3.2919
12679,CC(C)OC(=O)CSc1ccccc1[N+](=O)[O-],0.0,17,2.6385
12680,COC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],0.0,16,2.5133
12681,CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,0.02,18,1.654
12682,COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,0.03,17,1.5288
12683,CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,0.0,19,2.3074
12684,COC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.13,16,0.8754
12685,CC(C)OC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.02,18,1.654
12686,COC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],0.03,17,1.5288
12687,CC(C)OC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],0.0,19,2.3074
12688,COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.16,19,0.7836
12689,CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.03,21,1.5622
12690,CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.05,19,1.3201
12691,COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,0.06,18,1.1949
12692,CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,0.01,20,1.9735
12693,CC(C)OC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],0.05,19,1.3201
12694,CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],0.01,20,1.9735
12695,CC(C)OC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],0.0,18,3.2919
12696,CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,20,2.5467
12697,CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC21,0.0,28,3.7228
12698,COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,0.0,26,2.55752
12699,CC1CCC2CC(=O)N(C)C3OC4(C)CCC1C23OO4,0.01,20,2.0641
12700,CCCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,0.0,22,2.8443
12701,CC1CCC2CC(=O)N(CC(=O)O)C3OC4(C)CCC1C23OO4,0.03,23,1.5189
12702,NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,0.11,26,0.959
12703,CCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,0.01,29,1.9999
12704,CC(C)NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,0.01,29,1.9983
12705,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCCO,0.11,30,0.9723
12706,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCc1ccccc1,0.0,33,2.7901
12707,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)N1CCCCC1,0.0,31,2.4862
12708,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)N1CCc2ccccc2C1,0.0,35,3.0586
12709,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,0.02,33,1.6109
12710,CN1CC=C(c2ccncc2)CC1,0.02,13,1.8005
12711,CC(=O)Nc1nonc1N,,10,-0.3898
12712,Nc1nonc1NC(=O)c1ccccc1,0.12,15,0.9041
12713,CCNc1nonc1N,0.82,9,0.0836
12714,CCN(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)CC,0.12,21,0.9148
12715,CCCN(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)CCC,0.02,23,1.695
12716,O=c1nc(N=CN2CCCCC2)ccn1C1CCC(CO)O1,0.09,22,1.0589
12717,O=c1nc(N=CN2CCOCC2)ccn1C1CCC(CO)O1,,22,-0.0948
12718,O=c1nc(N=CN2CCCC2)ccn1C1CCC(CO)O1,0.21,21,0.6688
12719,CCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CC,0.14,22,0.8628
12720,CCCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CCC,0.02,24,1.643
12721,CC(C)N(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)C(C)C,0.02,24,1.6398
12722,O=c1nc(N=CN2CCCCC2)ccn1C1CC(F)C(CO)O1,0.1,23,1.0069
12723,O=c1nc(N=CN2CCOCC2)ccn1C1CC(F)C(CO)O1,,23,-0.1468
12724,O=c1nc(N=CN2CCCC2)ccn1C1CC(F)C(CO)O1,0.24,22,0.6168
12725,CC(C)N(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)C(C)C,0.02,23,1.6918
12726,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,0.0,24,3.2053
12727,Nc1nc(=O)n(C2OC(CO)CC2F)cc1Cl,0.8,17,0.0968
12728,O=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1F,,17,-0.7064
12729,CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,0.0,29,4.1697
12730,CSc1nnc(C2CCOCC2)c(=O)n1N,,16,-0.032
12731,CCOc1cccc(-c2nnc(C)n(NC)c2=O)c1,0.07,19,1.18572
12732,CSc1nnc(-c2cc(Cl)cc(Cl)c2)c(=O)n1N,0.01,18,2.0478
12733,Nn1c(S)nnc(-c2cc(Cl)cc(Cl)c2)c1=O,0.02,17,1.6146
12734,CNc1nnc(-c2cc(Cl)cc(Cl)c2)c(=O)n1N,0.04,18,1.3676
12735,CCOc1cccc(-c2nnc(S)n(C)c2=O)c1,0.03,18,1.5297
12736,Cn1c(S)nnc(-c2ccc(OC(F)(F)F)c(Cl)c2)c1=O,0.0,21,2.683
12737,CCCOC(=O)n1c(-c2cscn2)nc2ccccc21,0.0,20,3.5545
12738,CC(C)COC(=O)n1c(-c2cscn2)nc2ccccc21,0.0,21,3.8005
12739,O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)C(Cl)Cl,0.0,21,3.6787
12740,O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccccc1,0.0,24,4.1888
12741,O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccc(Cl)c(Cl)c1,0.0,26,5.4956
12742,COc1cc(C(=O)Nc2ccc3nn(C4CCCCC4)nc3c2)cc(OC)c1OC,0.0,30,4.2146
12743,O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccc([N+](=O)[O-])cc1,0.0,27,4.097
12744,Cn1nc2ccc(NC(=O)CCl)cc2n1,0.07,15,1.1456
12745,Cn1nc2ccc(NC(=O)c3ccccc3)cc2n1,0.01,19,2.2206
12746,Cn1nc2ccc(NC(=O)c3ccc(Cl)cc3)cc2n1,0.0,20,2.874
12747,Cn1nc2ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc2n1,0.01,22,2.1288
12748,COc1cc(C(=O)Nc2ccc3nn(C)nc3c2)cc(OC)c1OC,0.01,25,2.2464
12749,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,0.0,26,5.3464
12750,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,0.0,24,3.5164
12751,CCNC(=O)c1ccoc1,0.09,10,1.0293
12752,CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,0.0,18,5.6595
12753,OC(Cn1ccnc1)(c1cccc(Br)c1)c1ccc(F)cc1F,0.0,23,3.8599
12754,OC(Cn1ccnc1)(c1ccccc1)c1ccc(Br)cc1,0.0,21,3.5817
12755,COC(C)(OC)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,0.0,32,4.3467
12756,Oc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,0.0,27,3.5868
12757,OC(CN1CCCC1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,0.0,27,4.2194
12758,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCNc1n[nH]c(N)n1)C(C)C,0.0,56,3.7646
12759,OC(CN1CCOCC1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,0.0,28,3.4558
12760,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNC(C)=O)C(C)C,0.0,54,4.9054
12761,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNC(N)=O)C(C)C,0.0,54,4.4376
12762,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNC(=NC#N)NC)C(C)C,0.0,57,4.41538
12763,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNc1n[nH]c(N)n1)C(C)C,0.0,57,4.5817
12764,O=[N+]([O-])c1cnc(Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(Cl)c1,0.0,24,3.8566
12765,O=[N+]([O-])c1cc(Cl)c(Nc2ncc(C(F)(F)F)cc2Cl)c([N+](=O)[O-])c1,0.0,25,4.9672
12766,O=[N+]([O-])c1cnc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)c(Cl)c1,0.0,27,4.222
12767,O=C(Oc1ccccc1Cl)N1CCCC1,0.0,15,2.9346
12768,C#CCOc1cc(OC(=O)N(CC)CC)c(Cl)cc1Cl,0.0,20,3.846
12769,O=C(Oc1cc(O)c(Cl)cc1Cl)N1CCCC1,0.0,17,3.2936
12770,C#CCOC1=Nc2cc(OC(=O)N3CCCC3)c(Cl)cc2OC1,0.0,23,3.0068
12771,C#CCOc1cc(OC(=O)N2CCC(F)(F)C2)c(Cl)cc1Cl,0.0,22,3.8452
12772,CC(=O)N1c2ccc(C)cc2C2CN(C)CCC21,0.01,18,2.14922
12773,O=C1c2ccccc2OCN1CCO[N+](=O)[O-],0.21,17,0.687
12774,Cc1ccc2c(c1)C(=O)N(CCO[N+](=O)[O-])CO2,0.1,18,0.99542
12775,O=C1NC(=O)C2(CCCCCC2)C(=O)N1,0.2,15,0.693
12776,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,0.08,16,1.0831
12777,O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,0.01,19,2.2534
12778,O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,0.0,20,2.6435
12779,CC(=O)Nc1ccccc1Oc1ccccc1,0.0,17,3.4373
12780,COc1c(Cl)cccc1NC(C)=O,0.0,13,2.307
12781,COc1c(C)cccc1NC(C)=O,0.01,13,1.96202
12782,CCCCc1ccc(NC(C)=O)c(Br)c1,0.0,15,3.7501
12783,CCCCc1ccc(NC(C)=O)c(C)c1,0.0,15,3.29602
12784,COc1cc(Br)ccc1NC(C)=O,0.0,13,2.4161
12785,CCCCc1ccc(NC(C)=O)cc1C,0.0,15,3.29602
12786,CCCc1cc(NC(C)=O)ccc1OC,0.0,15,2.6061
12787,CCc1cccc(C(C)C)c1NC(C)=O,0.0,15,3.3308
12788,CC(=O)Nc1ccc(Br)c(Cl)c1F,0.0,13,3.2
12789,CC(=O)Nc1ccc(Br)c(C)c1Cl,0.0,13,3.36932
12790,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1F,0.0,16,3.4563
12791,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Cl,0.0,16,3.9706
12792,CC(=O)Nc1cc(Br)cc(C(F)(F)F)c1Cl,0.0,16,4.0797
12793,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Br,0.0,16,4.0797
12794,CC(=O)Nc1cc(C(F)(F)F)cc(Cl)c1Cl,0.0,16,3.9706
12795,CC(=O)Nc1cc(Cl)cc(Cl)c1Br,0.0,13,3.7143
12796,CC(=O)Nc1c(F)ccc(C(F)(F)F)c1Br,0.0,16,3.5654
12797,CC(=O)Nc1cc(C(F)(F)F)c(F)cc1F,0.0,16,2.942
12798,CC(=O)Nc1cc(C(F)(F)F)c(Cl)cc1F,0.0,16,3.4563
12799,C=CCOc1cc(NC(C)=O)c(F)cc1Cl,0.0,16,3.0023
12800,CC(=O)Nc1cc(C(F)(F)F)c(Br)cc1F,0.0,16,3.5654
12801,CC(=O)Nc1cc(C(F)(F)F)c(Cl)cc1Cl,0.0,16,3.9706
12802,CC(=O)Nc1cc(OC(F)(F)F)c(Cl)cc1Cl,0.0,17,3.8504
12803,CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,0.0,23,3.09752
12804,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,,16,-0.455
12805,CCOC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0,29,5.3897
12806,COC(=O)c1cc(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0,27,3.8864
12807,COC(=O)c1cc(S(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0,26,4.2203
12808,NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(CN3CCOCC3)cc2)cs1,0.09,25,1.0605
12809,C=CCC1(C)C(=O)NC(=O)NC1=O,,13,-0.0652
12810,CC(C)=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,0.02,18,1.7412
12811,CCCCCCCNC(=O)c1ccccc1,0.0,16,3.3868
12812,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,0.0,24,3.3401
12813,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCCC,0.0,25,3.7302
12814,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C(C)C,0.0,24,3.196
12815,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C1CC1,0.0,24,2.95
12816,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C=CC,0.0,24,3.1161
12817,COc1cccc(OCc2ccccc2CCCN2CCC(O)CC2)c1,0.0,26,3.6635
12818,COc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,0.0,26,3.6635
12819,COc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,0.0,26,3.6635
12820,CCOc1cccc(OCc2ccccc2CCCN2CCC(O)CC2)c1,0.0,27,4.0536
12821,CCOc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,0.0,27,4.0536
12822,CCOc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,0.0,27,4.0536
12823,Cc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,0.0,25,3.96332
12824,CCc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,0.0,26,4.2173
12825,OC1CCN(CCCc2ccccc2COc2ccc(F)cc2)CC1,0.0,25,3.794
12826,COc1cc(OCc2ccccc2CCCN2CCC(O)CC2)cc(OC)c1OC,0.0,30,3.6807
12827,OC1CCN(CCCc2ccccc2COc2ccccc2)CC1,0.0,24,3.6549
12828,COc1ccccc1SCc1ccccc1CCCN1CCC(O)CC1,0.0,26,4.3768
12829,OC1CCN(CCCc2ccccc2CSc2ccccc2)CC1,0.0,24,4.3682
12830,Fc1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,0.0,24,4.3828
12831,c1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,0.0,23,4.2437
12832,OC1CCN(CCCc2ccc(CSc3ccccc3)cc2)CC1,0.0,24,4.3682
12833,Fc1ccc(SCc2ccc(CCCN3CCOCC3)cc2)cc1,0.0,24,4.3828
12834,c1ccc(SCc2ccc(CCCN3CCOCC3)cc2)cc1,0.0,23,4.2437
12835,OCCN(CCO)CCCc1ccc(CSc2ccccc2)cc1,0.0,24,3.1981
12836,c1ccc(OCc2cccc(CN3CCCC3)c2)cc1,0.0,20,3.8614
12837,OC1CCN(Cc2cccc(COc3ccccc3)c2)CC1,0.0,22,3.2223
12838,CN1CCN(Cc2cccc(COc3ccccc3)c2)CC1,0.0,22,3.013
12839,c1ccc(OCc2cccc(CN3CCCOC3)c2)cc1,0.0,21,3.4454
12840,OCCN(CCO)Cc1cccc(COc2ccccc2)c1,0.01,22,2.0522
12841,COc1ccc(COCc2cccc(CN3CCOCC3)c2)cc1,0.0,24,3.2442
12842,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,0.07,28,1.15944
12843,COc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1,0.29,21,0.5307
12844,COc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,0.29,21,0.5307
12845,NC1=NCC(CN2CCN(c3ccc(Cl)cc3)CC2)O1,0.07,20,1.1755
12846,NC1=NCC(CN2CCN(c3ccc(Cl)c(Cl)c3)CC2)O1,0.01,21,1.8289
12847,Cc1ccc(N2CCN(CC3CN=C(N)O3)CC2)cc1,0.15,20,0.83052
12848,NC1=NCC(CN2CCN(c3ccccc3Cl)CC2)O1,0.07,20,1.1755
12849,CCOc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,0.12,22,0.9208
12850,Cc1ccc2oc(-c3ccccc3C(=O)O)c(Br)c2c1,0.0,20,4.86892
12851,COc1ccccc1N1CCN(CCNC(=O)c2ccc[nH]2)CC1,0.03,24,1.5753
12852,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,0.03,17,1.47432
12853,CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,0.01,18,1.86442
12854,Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CC2)cc1,0.01,19,2.25292
12855,COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.02,17,1.8193
12856,CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.0,19,2.5979
12857,CC(C)(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.0,20,2.988
