,SMILES,pIC50,num_atoms,logP
3731,COc1ccc2c(c1)CCC(CCN1CCC(c3ccccc3)CC1)C2=O,1.475933523266857,27,4.710000000000004
3732,CC(C)(C)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,1.475933523266857,24,4.401300000000004
3733,O=C(O)CC(=O)O,0.1160288683602771,7,-0.4543
3734,Clc1ncnc2c1ncn2Cc1ccccc1,1.475933523266857,17,2.5280000000000005
3735,NC1=NC(c2ccc(F)cc2)Cc2cccc(F)c21,1.475933523266857,19,2.967500000000002
3736,NC1=NC(c2ccc(F)cc2)Cc2cc(F)ccc21,1.475933523266857,19,2.967500000000001
3737,COCC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,1.475933523266857,26,3.4320000000000013
3738,C=CCc1cc2c(c(C)c1O)CCO2,0.1160288683602771,14,2.364020000000001
3739,COc1ccc2cc(C(=O)c3cc4ccccc4[nH]3)[nH]c2c1,1.475933523266857,22,3.8888000000000016
3740,CCOC(=O)C1=C(O)C(=O)N(Cc2ccc(Br)cc2)C1,0.1160288683602771,20,2.1665
3741,Cc1cc(SCCCC(C)(C)C(=O)O)c(C)cc1OCCCC(C)(C)C(=O)O,1.475933523266857,28,5.556340000000004
3742,O=C(O)C1Cc2cc3c(-c4ccc(F)cc4)noc3c(Cl)c2O1,1.475933523266857,23,3.6754000000000016
3743,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)Nc2ccccn2)cc1,1.475933523266857,25,3.1446000000000014
3744,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCNC(=O)c2ccc(Cl)cc2)C(=O)O)cc1,5.613705035971224,41,2.2672000000000008
3745,COC(=O)C(C)(C)CCCOc1ccc(C=O)c(OCCCC(C)(C)C(=O)OC)c1,1.475933523266857,30,4.215500000000004
3746,CS(=O)(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1,5.613705035971224,38,1.682700000000001
3747,COc1ccc(C[C@H](NC(=O)Nc2ccc3c(CNC4CCCC4)cn(Cc4ccc(F)cc4)c3c2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCc2ccccc2)cc1,5.613705035971224,59,5.457100000000005
3748,CC1COCCN1C(=O)NCCC1=CCOCC1,0.1160288683602771,18,1.1535
3749,C[C@H]1C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4ccc(O)cc4)NC(=O)[C@]32OC(=O)O/C=C/[C@@](C)(O)C1=O,1.475933523266857,37,2.7945000000000007
3750,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)Nc2nncs2)cc1,1.475933523266857,24,2.6011000000000006
3751,O=C(O)C[C@H](NC(=O)c1ccccc1Br)C(=O)O,0.1160288683602771,18,1.1067999999999998
3752,CNCCCO/N=C1\CC[C@@]2(C)[C@H](C1)[C@@H](COC)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12.O=C(O)/C=C/C(=O)O,1.475933523266857,38,4.164600000000003
3753,N#Cc1ccc(N2CCC(NCCC(=O)c3csc4ccccc34)CC2)cc1,1.475933523266857,28,4.604380000000004
3754,Oc1ccc2c(c1CCCSc1ccccc1)CCO2,1.475933523266857,20,4.052000000000004
3755,CC1=CC(C)(C)N(C)c2ncc(/C=C/C(C)=C\C=N\N=C(/N)S)cc21,1.475933523266857,25,3.903100000000002
3756,CN(CC(=O)O)C(=N)NP(=O)([O-])[O-].[Na+].[Na+],0.1160288683602771,15,-8.636130000000003
3757,O=C1[C@@H](NS(=O)(=O)c2cc3c(Cl)nccc3s2)CCN1Cc1cc2[nH]cccc-2n1,5.613705035971224,30,2.857000000000001
3758,Oc1cc2c(cc1SCc1ccccc1)OCC2,1.475933523266857,18,3.6194000000000033
3759,Oc1cc2c(cc1SCCc1ccccc1)OCC2,1.475933523266857,19,3.661900000000003
3760,O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12,1.475933523266857,24,2.9735000000000014
3761,CC1(C)N=C(N)N=C(N)N1c1ccc(I)cc1,0.1160288683602771,17,1.4767
3762,Cc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2,1.475933523266857,21,3.9358200000000014
3763,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccccc1OCc1nc(-c2ccc(C(F)(F)F)cc2)oc1C,5.613705035971224,35,4.794320000000004
3764,C[C@@H]1CC[C@H](O)[C@]2(O)CC[C@H](c3cc3=O)C[C@@]12C,0.1160288683602771,18,1.7181
3765,CN(C)c1ncnc2c1ncn2Cc1cccc(N)c1,1.475933523266857,20,1.5228
3766,Nc1nc(N)c2cc(CNC(=O)c3ccc(Cl)c(Cl)c3)ccc2n1,1.475933523266857,24,3.0310000000000006
3767,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccc3c(Cl)cccc3c2)c1,5.613705035971224,30,4.618700000000004
3768,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(OCC(F)(F)F)cc3)oc2C)c1,5.613705035971224,37,4.716620000000003
3769,CNC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F,0.1160288683602771,24,0.6406
3770,CCCCNC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,5.613705035971224,57,4.298400000000005
3771,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C(C)(C)CC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.613705035971224,42,8.141300000000008
3772,COC(=O)c1ccc(C(=O)Oc2ccc3c(c2)OC(C)(C)C=C3C)cc1,1.475933523266857,26,4.266700000000004
3773,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)Nc2ccccc2N)cc1,1.475933523266857,26,3.331800000000001
3774,CCCCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,1.475933523266857,22,4.616200000000004
3775,N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)c1,5.613705035971224,39,0.8686700000000004
3776,CC[C@@H]1C[C@H](CC)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1,1.475933523266857,23,5.047000000000004
3777,N#Cc1ccccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,1.475933523266857,25,3.001980000000001
3778,Oc1ccc(C2CNCCO2)cc1O,0.1160288683602771,14,0.7586999999999997
3779,CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,0.1160288683602771,23,0.8450999999999995
3780,CCCC(=O)Nc1ccc(Sc2cccc(OC)c2)cc1,1.475933523266857,21,4.585000000000003
3781,CCNC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,1.475933523266857,21,3.6289000000000025
3782,Cc1c([N+](=O)[O-])oc2cc3ccccc3cc12,1.475933523266857,17,3.802620000000002
3783,CN1CCC(C2=Cc3cc(Cl)ccc3Cc3ccccc32)CC1,1.475933523266857,23,5.126600000000004
3784,CCCCc1nc2cnncc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,5.613705035971224,29,4.582400000000003
3785,CN(C)CC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,1.475933523266857,27,3.347200000000001
3786,CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)OC)c2ncccc23)CC1,1.475933523266857,30,2.8701000000000008
3787,NC(=O)Nc1ccc2[nH]c(=O)c(Nc3cccc(NC(=O)N4CCCC4)c3)cc2c1,1.475933523266857,30,3.3900000000000023
3788,CN(C)S(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CN)s2)c1,0.1160288683602771,22,1.2899000000000007
3789,Cc1ccc(-c2cs/c(=N\CCN3CCOCC3)n2/N=C/c2cccs2)cc1C,1.475933523266857,29,4.010040000000004
3790,COc1ccc(NC(=O)CSc2nnc3c(=O)n(-c4ccc(Br)cc4)ccn23)cc1,5.613705035971224,30,3.382100000000001
3791,CCCCCCCC(C)(O)/C=C/[C@@H](NC(=O)OCc1ccccc1)C(=O)OC,1.475933523266857,28,4.122100000000003
3792,Cc1ccc2c(c1)/C(=N/NC(=O)COc1ccc3ccc(=O)oc3c1)C(=O)N2,1.475933523266857,28,1.95282
3793,CCN1CCN(Cc2cccc(OC)c2OC)CC1,0.1160288683602771,19,1.8413
3794,Oc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)nc3c2Cc2cccc(O)c2-3)cc1,5.613705035971224,31,6.416800000000005
3795,CN(C(=O)[C@H](CC#Cc1ccc(NN)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,5.613705035971224,35,3.615100000000002
3796,O=C(CCc1ccccc1)OC[C@H]1C[C@@H]2O[C@H]1[C@H]1C(=O)OC(=O)[C@H]12,0.1160288683602771,24,1.2655
3797,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1,1.475933523266857,21,1.9972
3798,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)(C)CC3O,1.475933523266857,27,4.524200000000005
3799,CCCCc1nnc2c(NC3CCCC3)nc3ccccc3n12,1.475933523266857,23,3.9746000000000015
3800,CC1(C)Oc2ccc(C#N)cc2C(Oc2ccc(=O)[nH]n2)C1O,1.475933523266857,23,1.2935799999999995
3801,Cc1cc([N+](=O)[O-])ccc1C(=O)OCC(O)CNC(C)(C)C,0.1160288683602771,22,1.80902
3802,COC(C(=O)Nc1cnccc1CO)c1ccccc1,0.1160288683602771,20,1.9001
3803,CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccc(OCCCn2cc(CCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)cc1,5.613705035971224,57,4.146300000000003
3804,Cc1ccccc1C(=O)N1CCC(C(=O)Oc2ccc(Cl)c3ccccc23)CC1,1.475933523266857,29,5.259420000000005
3805,Cc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,1.475933523266857,17,3.802620000000002
3806,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2NCC(F)(F)F)CC1,1.475933523266857,29,3.499500000000002
3807,CCc1nnc2c(NC3CCCCC3)nc3ccccc3n12,1.475933523266857,22,3.584500000000002
3808,OC1c2ccc(OCc3ccccc3)cc2CCC1CCN1CCC(c2ccccc2)CC1,5.613705035971224,33,6.131100000000006
3809,COc1cccc(C2=NCC3(CN4CCC3CC4)O2)c1,1.475933523266857,20,1.9364
3810,CC1(C)CC[C@]2(C(N)=O)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1,1.475933523266857,36,5.691280000000006
3811,CS(=O)(=O)c1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1,1.475933523266857,25,5.760800000000002
3812,CSCC[C@H](NC(=O)Nc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.475933523266857,37,3.272800000000001
3813,NC(CCC(=O)Nc1ccccc1O)C(=O)O,0.1160288683602771,17,0.5227999999999995
3814,O[C@H]1c2ccc(OCc3ccccc3-c3ccccc3)cc2CC[C@H]1CCN1CCC(c2ccccc2)CC1,5.613705035971224,39,7.798100000000009
3815,CCOC(=O)COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,1.475933523266857,23,3.4361000000000024
3816,Cc1cn(Cc2cn(C[C@H](O)[C@@H](O)P(=O)(O)O)nn2)c(=O)[nH]c1=O,0.1160288683602771,24,-2.65818
3817,Cc1ccccc1CC1CCc2nc(N)nc(N)c2C1,1.475933523266857,20,2.29702
3818,O=C1NC(c2cccnc2)Nc2nccnc21,0.1160288683602771,17,0.7256999999999998
3819,CCCC(O)c1cc(OCCCC(C)(C)C(=O)O)ccc1OCCCC(C)(C)C(=O)O,1.475933523266857,31,5.059700000000004
3820,CCCCN(C(C)=O)[S+]([O-])(=NC(=O)N(C(C)=O)c1ccc(Cl)cc1)c1ccc(C)cc1,1.475933523266857,31,5.212020000000005
3821,CC(=O)c1ccc2c(c1C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,5.613705035971224,44,5.108520000000005
3822,N#Cc1c(Cl)cccc1N1CCC(C#N)CC1,0.1160288683602771,17,2.9516600000000013
3823,Nc1ccc(C2NC(=O)c3cccnc3N2)cc1,0.1160288683602771,18,1.5179
3824,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H](CO)O1,0.1160288683602771,21,4.198200000000004
3825,CCCc1cc2c(c(Br)c1O)CCO2,0.1160288683602771,14,3.0421000000000014
3826,CCCCc1nc2cnnc(O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,5.613705035971224,32,3.7699000000000016
3827,COc1ccc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)ccc1=O,1.475933523266857,28,2.3228
3828,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(N)cc4)cn(C4CC4)c3c2F)cc(C)n1,5.613705035971224,32,5.466440000000003
3829,CS(=O)(=O)N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,1.475933523266857,33,1.4660700000000015
3830,CCCc1cc(-c2ccc(OCCCC(C)(C)C(=O)O)cc2CCC)ccc1OCCCC(C)(C)C(=O)O,5.613705035971224,38,7.798200000000008
3831,CCOC(=O)c1cc(NC(=O)c2ccsc2)ccc1OCC(O)CNC(C)(C)C,1.475933523266857,29,3.304900000000001
3832,O=C1c2ccccc2CCC1C1OCCc2ccccc21,1.475933523266857,21,3.745700000000003
3833,c1ccc(-c2nn3c(-c4ccco4)nnc3s2)cc1,1.475933523266857,19,3.112800000000001
3834,c1cncc(-c2nn3c(-c4ccco4)nnc3s2)c1,1.475933523266857,19,2.5078000000000005
3835,C[C@@H](NC(=O)c1ccccc1Br)C(=O)O,0.1160288683602771,15,1.652
3836,C=CCc1c(O)ccc2c1CCO2,0.1160288683602771,13,2.0556
3837,O=C1c2ccc(OCc3ccccc3)cc2CCC1CCN1CCC(c2ccccc2)CC1,5.613705035971224,33,6.280400000000006
3838,Oc1c(-c2ccco2)nnc2nc3ccccc3n12,1.475933523266857,19,2.243099999999999
3839,CO[C@@H]1[C@@H](O)[C@@H](NC(=O)/C(C)=C\c2ccc(O[C@@H]3O[C@H](C(C)=O)[C@@H](O)[C@@H]3O)c(O)c2)[C@@H](O)[C@@H]2OCO[C@H]12,0.1160288683602771,37,-1.8132999999999968
3840,COc1ccc(C[C@H](NC(=O)Nc2ccc3c(CN4CCCC4)cn(Cc4c(Cl)cccc4Cl)c3c2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCc2ccccc2)cc1,5.613705035971224,59,6.398070000000004
3841,Nc1ncnc2c1ncn2Cc1cn(C[C@H](OCc2ccccc2)[C@H](O)P(=O)(OCc2ccccc2)OCc2ccccc2)nn1,5.613705035971224,46,4.578800000000004
3842,CN(C)c1ncnc2c1ncn2Cc1ccc(C#N)cc1,1.475933523266857,21,1.81228
3843,CCCCCC(=O)c1c(O)cc(C)oc1=O,0.1160288683602771,16,2.4168200000000004
3844,CCCCc1nc2ccccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,5.613705035971224,29,5.792400000000006
3845,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](CC)[C@@H](C)C3=O,1.475933523266857,28,4.919500000000005
3846,O=C1CCCN1CC#CCN1CCCC1,0.1160288683602771,15,0.7080000000000002
3847,CC(C)(CCCOc1cc(Cl)c(OCCCC(C)(C)C(=O)O)cc1Cl)C(=O)O,1.475933523266857,28,5.533000000000005
3848,COc1cccc(N(C)c2ccc(NC(=O)C3CC3)cc2)c1,1.475933523266857,22,3.811600000000002
3849,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC[C@H](C)C31OCOCO1,1.475933523266857,30,4.089400000000004
3850,CCCCCCCCCCCCc1ccc(OCCCC(C)(C)C(=O)O)cc1OCCCC(C)(C)C(=O)O,5.613705035971224,38,8.689600000000008
3851,C[C@]12CCC3C4CCC(=O)C=C4CCC3C1CC[C@@]2(O)C#CCCBr,1.475933523266857,25,4.647700000000006
3852,CN(C)c1ncnc2c1ncn2CCc1ccccc1,1.475933523266857,20,2.135
3853,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCNC(N)=O)C(=O)O)cc1,1.475933523266857,34,-0.5379999999999969
3854,Cc1cccc(-c2nn3c(-c4ccco4)nnc3s2)c1,1.475933523266857,20,3.4212200000000017
3855,COc1cc2[nH]c(=O)[nH]c2cc1NS(=O)(=O)c1cccc(Cl)c1Cl,1.475933523266857,24,2.9724000000000004
3856,CCOC(=O)c1ccc(NC(=O)Nc2ccc3c(c2)C(C)=CC(C)(C)N3C)cc1,1.475933523266857,29,5.139000000000004
3857,Cc1nc2ccccc2c(=O)n1NC(=O)CCl,0.1160288683602771,17,1.0138199999999995
3858,Nc1nc(N)c2cc(CNC(=O)c3ccc4ccccc4c3)ccc2n1,1.475933523266857,26,2.877400000000001
3859,COc1cc(O)ccc1-c1coc2cc(O)cc(O)c2c1=O,1.475933523266857,22,2.5854000000000004
3860,O=C(Cc1c[nH]c2ccccc12)OC[C@H]1C[C@@H]2O[C@H]1[C@H]1C(=O)OC(=O)[C@H]12,1.475933523266857,26,1.3566999999999998
3861,COc1cc(/C=N/Nc2nncc3ccccc23)cc(OC)c1OC.Cl,1.475933523266857,26,3.5234000000000028
3862,O=C(c1cc2ccccc2[nH]1)c1cc2cc(OC(=O)c3ccccc3Cl)ccc2[nH]1,5.613705035971224,30,5.752800000000003
3863,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc[nH]4)cn(C4CC4)c3c2F)cc(C)n1,5.613705035971224,30,5.212340000000003
3864,CCCCc1nc2cnn(C)c(=O)c2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,5.613705035971224,31,3.8861000000000026
3865,Fc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2,1.475933523266857,21,3.7665000000000015
3866,CC(=O)OC1C(Oc2ccc(=O)[nH]n2)c2cc(C#N)ccc2OC1(C)C,1.475933523266857,26,1.86438
3867,CN(C)CCCOc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,1.475933523266857,27,4.210700000000003
3868,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCNC(=O)OC(C)(C)C)C(=O)O)cc1,5.613705035971224,38,1.318400000000001
3869,C=CCC1Oc2c(C)ccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,1.475933523266857,27,6.287620000000005
3870,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)C[C@@H]2C(=O)NO)cc1,1.475933523266857,29,0.9499
3871,COC(=O)c1ccccc1OCCCOc1cc2c(cc1O)CCO2,1.475933523266857,25,2.9616000000000016
3872,Clc1ccc(N2CCN(Cc3cnc4ccccn34)CC2)cc1,1.475933523266857,23,3.3099000000000016
3873,O=C1Cc2c([nH]c3cc[n+]([O-])cc23)-c2ccccc2N1,1.475933523266857,20,1.9629
3874,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,1.475933523266857,26,4.081700000000002
3875,CCCN(Cc1cccc([N+](=O)[O-])c1)C(=O)CCc1ccc(F)cc1,1.475933523266857,25,4.105300000000003
3876,COc1cc2[nH]c(=O)n(CC(N)=O)c2cc1NS(=O)(=O)c1cccc(Cl)c1Cl,1.475933523266857,28,1.9311000000000005
3877,CN(CC(F)(F)F)C(=O)CN1CCCC(CCO)C1,0.1160288683602771,19,1.1015
3878,COc1ccc(-n2c(C)cc(/C=C(\C#N)C(=O)OCC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2C)cc1,5.613705035971224,37,5.863820000000004
3879,CC(C)CCCC(C)CCOc1ccc[n+](CC(O)(P(=O)([O-])O)P(=O)(O)O)c1,0.1160288683602771,28,1.5749000000000002
3880,CC(=O)Nc1ccc(C(=O)OCC(O)CNC(C)C)cc1,0.1160288683602771,21,1.1606999999999996
3881,CCN(CC)C(=S)SC(CC(=O)c1ccccc1)c1ccccc1,1.475933523266857,24,5.360600000000005
3882,CCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,0.1160288683602771,21,2.051
3883,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1,5.613705035971224,36,4.674120000000004
3884,CCCCCCC(C(=O)O)n1cnc2cc(-c3ccccc3S(=O)(=O)O)ccc21,1.475933523266857,29,4.546100000000004
3885,COc1cc(/C=N/NC(=O)c2ccncc2)c(O)cc1O,0.1160288683602771,21,1.2653
3886,CC(C)(C)Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,1.475933523266857,28,3.735700000000002
3887,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C[C@@H]1C,1.475933523266857,22,4.3419000000000025
3888,CNCC(O)COC(=O)c1ccc2c(c1)OCO2,0.1160288683602771,18,0.1523999999999994
3889,O=C(/C=C/c1ccc(Br)cc1)c1ccc(O)cc1,1.475933523266857,18,4.050800000000002
3890,CN(C)C(=O)C1(C)NC(=O)c2ccccc2N1,0.1160288683602771,17,0.6462999999999995
3891,CC(C)NCC(O)COC(=O)c1cccc([N+](=O)[O-])c1,0.1160288683602771,20,1.1104999999999994
3892,Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,1.475933523266857,29,2.1858200000000005
3893,CCCN1CCC[C@H](c2cccc(O)c2)C1,0.1160288683602771,16,2.981600000000002
3894,COC(=O)C(C)(C)CCCOc1cccc(OCCCC(C)(C)C(=O)OC)c1,1.475933523266857,28,4.403000000000004
3895,O=C1NC(=O)C2(N1)c1ccccc1-c1ccc(F)cc12,1.475933523266857,20,1.8891
3896,CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)C,1.475933523266857,28,2.9148000000000005
3897,CCCCCc1cc(O)cc(=O)o1,0.1160288683602771,13,2.0781
3898,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1Br,1.475933523266857,24,3.3561000000000014
3899,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(Cc2ccccc2)c1)C(=O)O,1.475933523266857,33,5.8170000000000055
3900,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.1160288683602771,15,0.5709000000000001
3901,COc1nc2[nH]c(=O)[nH]c2nc1NS(=O)(=O)c1cccc(Cl)c1Cl,1.475933523266857,24,1.7623999999999995
3902,Cc1cccc(NNS(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)c1,1.475933523266857,29,4.506520000000003
3903,CCNc1cccnc1N1CCN(C(=O)c2cccc3[nH]ccc23)CC1,1.475933523266857,26,2.9571000000000014
3904,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=CC2CCC1C2,1.475933523266857,22,4.9108000000000045
3905,COc1ccc(-c2nn(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)cc2-c2ccncc2)cc1Cl,5.613705035971224,39,7.534400000000005
3906,CCOc1cc(Br)cc(CNNC(=O)c2ccc3c(c2)OCCO3)c1O,1.475933523266857,26,2.759200000000001
3907,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cc(OC)nc(OC)c2OC)cc(OC)n1,5.613705035971224,43,4.810300000000004
3908,C/C(=N\NC(=N)N)c1sc(-c2ccc(C#Cc3ccc(N)cc3)cc2)nc1C,1.475933523266857,28,3.307590000000001
3909,CC(O)C(NC(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)CNC(=O)OC(C)(C)C)C(N)=O,1.475933523266857,38,1.1685
3910,NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0.1160288683602771,24,0.4719000000000006
3911,CN(C)c1nc(-c2cnc(N)c(-c3ccc4c(c3)CCNC4=O)c2)cs1,1.475933523266857,26,2.8062000000000005
3912,NCC(O)c1ccc(O)c(O)c1,0.1160288683602771,12,0.0898999999999999
3913,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1,1.475933523266857,18,3.9417000000000018
3914,COc1cc(/C=N/N(C)C(=O)OCc2ccccc2)ccc1O.Cl,1.475933523266857,24,3.425100000000003
3915,O=C(O)COc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,1.475933523266857,23,2.2179
3916,C(#Cc1ccccc1)CN1CCC(COC(c2ccccc2)c2ccccc2)CC1,1.475933523266857,30,5.556300000000006
3917,CC(C)(CCOc1ccc(OCCC(C)(C)C(=O)O)c(Cl)c1)C(=O)O,1.475933523266857,25,4.099400000000002
3918,CN1CCCCC1CN1CCc2c(c(CO)nn2C)C1,0.1160288683602771,20,0.7547999999999997
3919,CCCN1CCC[C@@H](c2cccc(O)c2)C1,0.1160288683602771,16,2.981600000000002
3920,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,5.613705035971224,31,4.505940000000003
3921,CS(=O)(=O)O.Nc1nc2ccc(Cl)cc2c2nc(-c3ccc[nH]3)nn12,1.475933523266857,25,2.0122
3922,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3cccc(Br)c3)ccc2n1,1.475933523266857,24,3.391300000000001
3923,COc1noc2c1CN(Cc1ccccc1)CC2.Cl,1.475933523266857,19,2.663300000000001
3924,CCN(CC)C(=S)SC(CC(=O)c1ccc(Cl)cc1)c1ccccc1,1.475933523266857,25,6.014000000000006
3925,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,1.475933523266857,26,2.9571000000000014
3926,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1.475933523266857,28,5.972400000000006
3927,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(C=O)c1,1.475933523266857,30,4.215500000000004
3928,Cc1nc(CCNC(=O)CNC(=O)N(C)C)sc1C,0.1160288683602771,19,0.6898399999999998
3929,Cc1cccc(C2NC(=O)NC3=C2C(=O)N(Cc2ccc(F)cc2)C3)c1,1.475933523266857,26,2.784520000000001
3930,CCOC(=O)/C=C\Sc1ccccc1C(C)C,0.1160288683602771,17,3.978900000000003
3931,CCCCCCCCCCCC(=O)c1c(O)cc(C)oc1=O,1.475933523266857,22,4.757420000000005
3932,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](CC)[C@@H](C)[C@@H]3O,1.475933523266857,28,4.770200000000005
3933,Oc1ncc(Oc2ccccc2)cn1,0.1160288683602771,14,1.9745
3934,C=CCC1Oc2cccc(C(=O)OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,1.475933523266857,28,5.7572000000000045
3935,CCCN(CCC)c1cc(NC(=O)c2cccs2)cc(C(F)(F)F)c1,1.475933523266857,25,5.645600000000004
